robot_id	displacement_velocity_hill	head_balance	contacts	displacement_velocity	branching	branching_modules_count	limbs	extremities	length_of_limbs	extensiveness	coverage	joints	hinge_count	active_hinges_count	brick_count	touch_sensor_count	brick_sensor_count	proportion	width	height	absolute_size	sensors	symmetry	avg_period	dev_period	avg_phase_offset	dev_phase_offset	avg_amplitude	dev_amplitude	avg_intra_dev_params	avg_inter_dev_params	sensors_reach	recurrence	synaptic_reception	fitness
1485	0.03351467467730362	0.9256484574764953	15.566666666666666	0.0392981284213648	0	0	0.05	1	1.0	28	1.0	0.9642857142857143	28	27	1	1	0	0.03333333333333333	30	1	30	0.2	0	0.4912090787103688	0.8744764428603905	0.676856589412051	0.9306562497333656	0.8684800892867883	0.8160557369062509	0.910580999709704	0.8817664421105871	1.0	0.03571428571428571	0.0	0.03351467467730362
4606	0.027241579556117584	0.9300519783194492	0.0	0.027261193995330286	0	0	0.05	1	1.0	28	1.0	0.9285714285714286	27	26	2	1	0	0.03333333333333333	30	1	30	0.14285714285714285	0	0.44061555925010704	0.8726217384869568	0.6502622248509303	0.9299593371814214	0.8684800892867883	0.8425410947257328	0.9155503379759413	0.8872100608894082	1.0	0.037037037037037035	0.0	0.027241579556117584
543	0.001088700983674112	0.9131668673529516	0.0	0.0026565114000560042	0	0	0.4	4	0.5833333333333334	7	0.3333333333333333	0.4166666666666667	8	5	5	3	0	0.8571428571428571	7	6	14	0.2727272727272727	0	0.9352864515071954	0.8904534410078171	0.43895001623564456	0.7826103982038178	0.2999786108556792	0.947501325402658	0.9382233457165557	0.8899067037264214	0.25	0.25	0.0	0.001088700983674112
3214	0.003464707108374189	0.9236245271408683	0.0	0.011841549005457256	0	0	0.05	1	1.0	27	1.0	1.0	28	27	0	0	0	0.034482758620689655	29	1	29	0.0	0	0.4795184634475003	0.8733596117264629	0.6502198187482711	0.9283612237940009	0.8684800892867883	0.8160557369062509	0.910580999709704	0.8801878302801832	0	0	0.0	0.003464707108374189
2630	0.024925199707611444	0.9228708827402227	0.0	0.02900561744548362	0	0	0.05	1	1.0	28	1.0	0.9642857142857143	28	27	1	1	0	0.03333333333333333	30	1	30	0.2	0	0.4795184634475003	0.8733596117264629	0.676856589412051	0.9306562497333656	0.8684800892867883	0.8160557369062509	0.910580999709704	0.8814137469458111	1.0	0	0.0	0.024925199707611444
4403	0.03568716649821834	0.9305632306984112	0.0	0.03658134211214031	0	0	0.05	1	1.0	28	1.0	0.9285714285714286	27	26	2	1	0	0.03333333333333333	30	1	30	0.14285714285714285	0	0.4885919435539816	0.8722573821749526	0.6502622248509303	0.9299593371814214	0.8684800892867883	0.8425410947257328	0.9037676259522415	0.8871008076607708	1.0	0.037037037037037035	0.0	0.03568716649821834
4083	0.010049010362249929	0.9251773682182284	0.0	0.023648898187095795	0	0	0.05	1	1.0	28	1.0	0.9642857142857143	28	27	1	1	0	0.03333333333333333	30	1	30	0.2	0	0.4795184634475003	0.8733596117264629	0.6502198187482711	0.9259058705376438	0.8684800892867883	0.8160557369062509	0.9101346373896296	0.8789042086488973	1.0	0.03571428571428571	0.0	0.010049010362249929
1064	0.024139981589348092	0.922874137032717	0.0	0.02821502755563306	0	0	0.05	1	1.0	28	1.0	0.9642857142857143	28	27	1	1	0	0.03333333333333333	30	1	30	0.2	0	0.4795184634475003	0.8733596117264629	0.676856589412051	0.9306562497333656	0.8684800892867883	0.8160557369062509	0.910580999709704	0.8814137469458111	1.0	0	0.0	0.024139981589348092
3202	0.024925199707611444	0.9228708827402227	0.0	0.02900561744548362	0	0	0.05	1	1.0	28	1.0	0.9642857142857143	28	27	1	1	0	0.03333333333333333	30	1	30	0.2	0	0.4795184634475003	0.8733596117264629	0.676856589412051	0.9306562497333656	0.8684800892867883	0.8160557369062509	0.910580999709704	0.8814137469458111	1.0	0	0.0	0.024925199707611444
3299	0.03246323221864554	0.9324893257720381	0.0	0.0463273468129683	0	0	0.05	1	1.0	28	1.0	0.9285714285714286	27	26	2	1	0	0.03333333333333333	30	1	30	0.14285714285714285	0	0.4885919435539816	0.8722573821749526	0.6502622248509303	0.9299593371814214	0.8684800892867883	0.8181152185407129	0.8876873753707851	0.8811732022312379	1.0	0.037037037037037035	0.0	0.03246323221864554
1529	0.02855007489452802	0.9228402222489049	0.0	0.0312288114087097	0	0	0.047619047619047616	1	1.0	29	1.0	0.9655172413793104	29	28	1	1	0	0.03225806451612903	31	1	31	0.2	0	0.47044498334101903	0.8704258955629189	0.6502622248509303	0.9277556485818584	0.8684800892867883	0.86354741581615	0.8876873753707851	0.8909846512031429	1.0	0.034482758620689655	0.0	0.02855007489452802
4350	0.03363139955523238	0.9327599371750596	5.066666666666666	0.046044074862076165	0	0	0.05	1	1.0	28	1.0	0.9285714285714286	27	26	2	1	0	0.03333333333333333	30	1	30	0.14285714285714285	0	0.4885919435539816	0.8722573821749526	0.6502622248509303	0.9299593371814214	0.8684800892867883	0.8181152185407129	0.8876873753707851	0.8811732022312379	1.0	0.037037037037037035	0.0	0.03363139955523238
117	-6.271138121140622e-08	0.9999980218684451	0.0	6.384798711068494e-08	0	0	1.0	2	0.0	0	0.75	0	2	0	0	0	0	1.0	2	2	3	0.0	0	0	0	0	0	0	0	0	0	0	0	0	-6.271138121140622e-09
3806	0.024139981589348092	0.922874137032717	0.0	0.02821502755563306	0	0	0.05	1	1.0	28	1.0	0.9642857142857143	28	27	1	1	0	0.03333333333333333	30	1	30	0.2	0	0.4795184634475003	0.8733596117264629	0.676856589412051	0.9306562497333656	0.8684800892867883	0.8160557369062509	0.910580999709704	0.8814137469458111	1.0	0	0.0	0.024139981589348092
4148	0.02169416098239043	0.9225997532575816	0.0	0.026500420324298054	0	0	0.058823529411764705	1	1.0	23	1.0	0.9565217391304348	23	22	1	1	0	0.04	25	1	25	0.2	0	0.4942211066808949	0.8669182847189573	0.6502622248509303	0.9304454804467577	0.8684800892867883	0.8518618042319763	0.8851362216376694	0.8881786994575067	1.0	0.043478260869565216	0.0	0.02169416098239043
2378	0.024139981589348092	0.922874137032717	0.0	0.02821502755563306	0	0	0.05	1	1.0	28	1.0	0.9642857142857143	28	27	1	1	0	0.03333333333333333	30	1	30	0.2	0	0.4795184634475003	0.8733596117264629	0.676856589412051	0.9306562497333656	0.8684800892867883	0.8160557369062509	0.910580999709704	0.8814137469458111	1.0	0	0.0	0.024139981589348092
4355	0.013409350679320389	0.9285340216268362	0.0	0.014131012373069787	0	0	0.047619047619047616	1	1.0	29	1.0	0.9655172413793104	29	28	1	1	0	0.03225806451612903	31	1	31	0.2	0	0.4885919435539816	0.8766910436635874	0.7034509539731716	0.9281802635907679	0.8684800892867883	0.8409378241076695	0.8876873753707851	0.8871462314943558	1.0	0.034482758620689655	0.0	0.013409350679320389
4329	0.03568716649821834	0.9305632306984112	0.0	0.03658134211214031	0	0	0.05	1	1.0	28	1.0	0.9285714285714286	27	26	2	1	0	0.03333333333333333	30	1	30	0.14285714285714285	0	0.4885919435539816	0.8722573821749526	0.6502622248509303	0.9299593371814214	0.8684800892867883	0.8425410947257328	0.9037676259522415	0.8871008076607708	1.0	0.037037037037037035	0.0	0.03568716649821834
4764	0.03568716649821834	0.9305632306984112	0.0	0.03658134211214031	0	0	0.05	1	1.0	28	1.0	0.9285714285714286	27	26	2	1	0	0.03333333333333333	30	1	30	0.14285714285714285	0	0.4885919435539816	0.8722573821749526	0.6502622248509303	0.9299593371814214	0.8684800892867883	0.8425410947257328	0.9037676259522415	0.8871008076607708	1.0	0.037037037037037035	0.0	0.03568716649821834
49	0.00253257524113966	0.9958035274713566	0.0	0.002540441667329277	0	0	0.375	3	0.7777777777777778	7	0.4074074074074074	0.7777777777777778	9	7	1	3	0	0.3333333333333333	9	3	11	0.75	1.0	0.8049278297341681	0.9815917893776707	0.8455089584294052	0.9172208966923401	0.7565477853027245	0.939487118094218	0.954543212959086	0.9544073078952182	0.1111111111111111	0.3333333333333333	0.0	0.00253257524113966
1117	0.020330825247196795	0.9170480466562178	7.071428571428571	0.02040917051378334	0	0	0.05263157894736842	1	1.0	26	1.0	0.9615384615384616	26	25	1	1	0	0.03571428571428571	28	1	28	0.2	0	0.49140652511743826	0.8798643018036915	0.676856589412051	0.9231047009240363	0.8684800892867883	0.8228665326889825	0.8876873753707851	0.8812280733995939	1.0	0.038461538461538464	0.0	0.020330825247196795
768	0.036775189515530826	0.9235638207435224	0.0	0.03731240929001082	0	0	0.05	1	1.0	28	1.0	0.9642857142857143	28	27	1	1	0	0.03333333333333333	30	1	30	0.2	0	0.4795184634475003	0.8733596117264629	0.676856589412051	0.9306562497333656	0.8684800892867883	0.8160557369062509	0.910580999709704	0.8814137469458111	1.0	0	0.0	0.036775189515530826
1868	0.002247187434375147	0.9315669522544548	0.0	0.008225181484423612	0	0	0.05	1	1.0	28	1.0	1.0	29	28	0	0	0	0.03333333333333333	30	1	30	0.0	0	0.47044498334101903	0.8721119609167278	0.6502622248509303	0.9281304694515181	0.8684800892867883	0.8648206294665083	0.9291803257486736	0.8919999157808721	0	0	0.0	0.002247187434375147
2502	0.024139981589348092	0.922874137032717	0.0	0.02821502755563306	0	0	0.05	1	1.0	28	1.0	0.9642857142857143	28	27	1	1	0	0.03333333333333333	30	1	30	0.2	0	0.4795184634475003	0.8733596117264629	0.676856589412051	0.9306562497333656	0.8684800892867883	0.8160557369062509	0.910580999709704	0.8814137469458111	1.0	0	0.0	0.024139981589348092
2698	0.019832213322413847	0.9270669791150978	0.0	0.026799605049891248	0	0	0.05	1	1.0	28	1.0	0.9642857142857143	28	27	1	1	0	0.03333333333333333	30	1	30	0.2	0	0.4795184634475003	0.8733596117264629	0.676856589412051	0.9306562497333656	0.8684800892867883	0.8160557369062509	0.910580999709704	0.8814137469458111	1.0	0.03571428571428571	0.0	0.019832213322413847
4292	0.01770833548671571	0.9296769336351564	0.0	0.017744445936714825	0	0	0.05	1	1.0	28	1.0	0.9285714285714286	27	26	2	1	0	0.03333333333333333	30	1	30	0.14285714285714285	0	0.4942211066808949	0.8722748404837407	0.6502622248509303	0.9299593371814214	0.8684800892867883	0.8425410947257328	0.9037676259522415	0.8871060386136961	1.0	0.037037037037037035	0.0	0.01770833548671571
1511	0.024139981589348092	0.922874137032717	15.1	0.02821502755563306	0	0	0.05	1	1.0	28	1.0	0.9642857142857143	28	27	1	1	0	0.03333333333333333	30	1	30	0.2	0	0.4795184634475003	0.8733596117264629	0.676856589412051	0.9306562497333656	0.8684800892867883	0.8160557369062509	0.910580999709704	0.8814137469458111	1.0	0	0.0	0.024139981589348092
2706	0.024139981589348092	0.922874137032717	0.0	0.02821502755563306	0	0	0.05	1	1.0	28	1.0	0.9642857142857143	28	27	1	1	0	0.03333333333333333	30	1	30	0.2	0	0.4795184634475003	0.8733596117264629	0.676856589412051	0.9306562497333656	0.8684800892867883	0.8160557369062509	0.910580999709704	0.8814137469458111	1.0	0	0.0	0.024139981589348092
4515	0.04563565490101747	0.9284104623546785	4.838709677419355	0.0459664736727696	0	0	0.047619047619047616	1	1.0	29	1.0	0.9655172413793104	29	28	1	1	0	0.03225806451612903	31	1	31	0.2	0	0.4885919435539816	0.8766910436635874	0.7034509539731716	0.9281802635907679	0.8684800892867883	0.8409378241076695	0.8876873753707851	0.8871462314943558	1.0	0.034482758620689655	0.0	0.04563565490101747
3103	0.024139981589348092	0.922874137032717	0.0	0.02821502755563306	0	0	0.05	1	1.0	28	1.0	0.9642857142857143	28	27	1	1	0	0.03333333333333333	30	1	30	0.2	0	0.4795184634475003	0.8733596117264629	0.676856589412051	0.9306562497333656	0.8684800892867883	0.8160557369062509	0.910580999709704	0.8814137469458111	1.0	0.03571428571428571	0.0	0.024139981589348092
2940	0.031068912757896232	0.923118098946635	18.633333333333333	0.033551409242394234	0	0	0.05	1	1.0	28	1.0	0.9642857142857143	28	27	1	1	0	0.03333333333333333	30	1	30	0.2	0	0.4795184634475003	0.8733596117264629	0.676856589412051	0.9306562497333656	0.8684800892867883	0.8160557369062509	0.910580999709704	0.8814137469458111	1.0	0	0.0	0.031068912757896232
3253	0.032929694807720095	0.9324537628679425	0.0	0.0467729596677496	0	0	0.05	1	1.0	28	1.0	0.9285714285714286	27	26	2	1	0	0.03333333333333333	30	1	30	0.14285714285714285	0	0.4885919435539816	0.8722573821749526	0.6502622248509303	0.9299593371814214	0.8684800892867883	0.8181152185407129	0.8876873753707851	0.8811732022312379	1.0	0.037037037037037035	0.0	0.032929694807720095
145	0.008019184897495717	0.7713917110831606	0.0	0.008815769581054256	0	0	0.06666666666666667	1	1.0	20	1.0	1.0	21	20	0	0	0	0.045454545454545456	22	1	22	0.0	0	0.38857525399529813	0.9134363990219136	0.563007960574148	0.9644067974411316	0.8684800892867883	0.9021535794042044	0.9326249878696763	0.9324969334544132	0	0	0.0	0.008019184897495717
1912	0.024139981589348092	0.922874137032717	0.0	0.02821502755563306	0	0	0.05	1	1.0	28	1.0	0.9642857142857143	28	27	1	1	0	0.03333333333333333	30	1	30	0.2	0	0.4795184634475003	0.8733596117264629	0.676856589412051	0.9306562497333656	0.8684800892867883	0.8160557369062509	0.910580999709704	0.8814137469458111	1.0	0.03571428571428571	0.0	0.024139981589348092
4853	0.029692466543463834	0.9303387162672506	0.0	0.03039614687482171	0	0	0.05	1	1.0	28	1.0	0.9285714285714286	27	26	2	1	0	0.03333333333333333	30	1	30	0.14285714285714285	0	0.4885919435539816	0.8722573821749526	0.6502622248509303	0.9299593371814214	0.8684800892867883	0.8491199318104823	0.9037676259522415	0.8887743528568921	1.0	0.037037037037037035	0.0	0.029692466543463834
4130	0.03598235020017843	0.9306051714889346	7.3	0.036677032926905745	0	0	0.05	1	1.0	28	1.0	0.9285714285714286	27	26	2	1	0	0.03333333333333333	30	1	30	0.14285714285714285	0	0.4885919435539816	0.8722573821749526	0.6502622248509303	0.9299593371814214	0.8684800892867883	0.8425410947257328	0.9037676259522415	0.8871008076607708	1.0	0.037037037037037035	0.0	0.03598235020017843
1575	0.027529805585044018	0.9231975046966159	0.0	0.030684955986210037	0	0	0.05	1	1.0	28	1.0	0.9642857142857143	28	27	1	1	0	0.03333333333333333	30	1	30	0.2	0	0.4795184634475003	0.8733596117264629	0.676856589412051	0.9306562497333656	0.8684800892867883	0.8160557369062509	0.910580999709704	0.8814137469458111	1.0	0	0.0	0.027529805585044018
229	-0.00406580543471943	0.8904920539834215	0.0	0.011678879207914949	0	0	0.05	1	1.0	27	0.37662337662337664	0.5185185185185185	15	14	13	1	0	0.6363636363636364	11	7	29	0.034482758620689655	0.3076923076923077	0.778129381735259	0.8399880674484967	0.5899215546002722	0.9489350299701348	0.8688004345657919	0.8984420069875502	0.7302235759129534	0.9049495176516539	1.0	0.06666666666666667	0.0	-0.00040658054347194304
698	0.0001868701309941535	0.6915417158490074	0.0	0.003666090518311696	0	0	0.125	1	1.0	10	1.0	1.0	11	10	0	0	0	0.08333333333333333	12	1	12	0.0	0	0.9589619469072932	0.9691147098401812	0.43895001623564456	0.9189657619760088	0.449136349900607	0.9512213216503693	0.9433361244743208	0.9501836092429792	0	0	0.0	0.0001868701309941535
1387	0.024925199707611444	0.9228708827402227	0.0	0.02900561744548362	0	0	0.05	1	1.0	28	1.0	0.9642857142857143	28	27	1	1	0	0.03333333333333333	30	1	30	0.2	0	0.4795184634475003	0.8733596117264629	0.676856589412051	0.9306562497333656	0.8684800892867883	0.8160557369062509	0.910580999709704	0.8814137469458111	1.0	0	0.0	0.024925199707611444
3415	-0.010725599862226914	0.6016739576537206	0.0	0.014042767980032778	0	0	0.05	1	1.0	28	1.0	0.9642857142857143	28	27	1	1	0	0.03333333333333333	30	1	30	0.2	0	0.4795184634475003	0.8733596117264629	0.676856589412051	0.9036617470475937	0.8684800892867883	0.8068790065112323	0.8851362216376694	0.866050550964536	1.0	0.03571428571428571	0.0	-0.0010725599862226915
4131	0.03363139955523238	0.9327599371750596	0.0	0.046044074862076165	0	0	0.05	1	1.0	28	1.0	0.9285714285714286	27	26	2	1	0	0.03333333333333333	30	1	30	0.14285714285714285	0	0.4885919435539816	0.8722573821749526	0.6502622248509303	0.9299593371814214	0.8684800892867883	0.8181152185407129	0.8876873753707851	0.8811732022312379	1.0	0.037037037037037035	0.0	0.03363139955523238
1370	0.024925199707611444	0.9228708827402227	0.0	0.02900561744548362	0	0	0.05	1	1.0	28	1.0	0.9642857142857143	28	27	1	1	0	0.03333333333333333	30	1	30	0.2	0	0.4795184634475003	0.8733596117264629	0.676856589412051	0.9306562497333656	0.8684800892867883	0.8160557369062509	0.910580999709704	0.8814137469458111	1.0	0.03571428571428571	0.0	0.024925199707611444
4333	0.031986235293750886	0.927866525736621	0.0	0.03261869623714114	0	0	0.047619047619047616	1	1.0	29	1.0	0.9655172413793104	29	28	1	1	0	0.03225806451612903	31	1	31	0.2	0	0.4885919435539816	0.8766910436635874	0.7034509539731716	0.9281802635907679	0.8684800892867883	0.8409378241076695	0.8876873753707851	0.8871462314943558	1.0	0.034482758620689655	0.0	0.031986235293750886
1613	0.007700712264129403	0.9310883783821852	0.0	0.012746096513947099	0	0	0.05	1	1.0	28	1.0	0.9642857142857143	28	27	1	0	0	0.03333333333333333	30	1	30	0.0	0	0.4795184634475003	0.8733596117264629	0.6502198187482711	0.9283612237940009	0.8684800892867883	0.8160557369062509	0.910580999709704	0.8801878302801832	0	0	0.0	0.007700712264129403
2626	0.034123253984390256	0.9232547693625873	0.0	0.0350501018539731	0	0	0.05	1	1.0	28	1.0	0.9642857142857143	28	27	1	1	0	0.03333333333333333	30	1	30	0.2	0	0.4795184634475003	0.8733596117264629	0.676856589412051	0.9306562497333656	0.8684800892867883	0.8160557369062509	0.910580999709704	0.8814137469458111	1.0	0	0.0	0.034123253984390256
2431	0.031068912757896232	0.923118098946635	5.066666666666666	0.033551409242394234	0	0	0.05	1	1.0	28	1.0	0.9642857142857143	28	27	1	1	0	0.03333333333333333	30	1	30	0.2	0	0.4795184634475003	0.8733596117264629	0.676856589412051	0.9306562497333656	0.8684800892867883	0.8160557369062509	0.910580999709704	0.8814137469458111	1.0	0.03571428571428571	0.0	0.031068912757896232
3610	0.024139981589348092	0.922874137032717	0.0	0.02821502755563306	0	0	0.05	1	1.0	28	1.0	0.9642857142857143	28	27	1	1	0	0.03333333333333333	30	1	30	0.2	0	0.4795184634475003	0.8733596117264629	0.676856589412051	0.9306562497333656	0.8684800892867883	0.8160557369062509	0.910580999709704	0.8814137469458111	1.0	0	0.0	0.024139981589348092
3281	0.027529805585044018	0.9231975046966159	0.0	0.030684955986210037	0	0	0.05	1	1.0	28	1.0	0.9642857142857143	28	27	1	1	0	0.03333333333333333	30	1	30	0.2	0	0.4795184634475003	0.8733596117264629	0.676856589412051	0.9306562497333656	0.8684800892867883	0.8160557369062509	0.910580999709704	0.8814137469458111	1.0	0.03571428571428571	0.0	0.027529805585044018
481	0.0006579031409150388	0.9097273579878588	6.0	0.005657053563388755	0	0	0.058823529411764705	1	1.0	23	0.4166666666666667	0.6956521739130435	17	16	7	3	0	0.6	10	6	25	0.17647058823529413	0.2222222222222222	0.31251223167894715	0.9525296249108004	0.42006580651997716	0.9119150896034295	0.2100357519375132	0.949978773962572	0.7881384675187602	0.9404803590691879	0.17647058823529413	0.17647058823529413	0.0	0.0006579031409150388
1717	0.003395039456777628	0.9250214923209858	0.0	0.014125165196202214	0	0	0.05	1	1.0	28	1.0	0.9642857142857143	28	27	1	1	0	0.03333333333333333	30	1	30	0.2	0	0.482333045010957	0.8734488785765082	0.676856589412051	0.9306562497333656	0.8684800892867883	0.8353581553369107	0.9090979809587992	0.8860387054484059	1.0	0.03571428571428571	0.0	0.003395039456777628
359	5.986791150051625e-09	0.9999981813614907	0.0	8.479293828113801e-09	0	0	1.0	2	0.0	0	0.75	0	0	0	2	0	0	1.0	2	2	3	0.0	0	0	0	0	0	0	0	0	0	0	0	0	5.986791150051625e-09
4151	0.019381939620122867	0.9321846318051558	0.0	0.02153169956206494	0	0	0.05	1	1.0	28	1.0	0.9285714285714286	27	26	2	1	0	0.03333333333333333	30	1	30	0.14285714285714285	0	0.4885919435539816	0.8722573821749526	0.6502622248509303	0.9299593371814214	0.8684800892867883	0.815887054691161	0.8876873753707851	0.8806520589106166	1.0	0.037037037037037035	0.0	0.019381939620122867
2938	0.024925199707611444	0.9228708827402227	17.0	0.02900561744548362	0	0	0.05	1	1.0	28	1.0	0.9642857142857143	28	27	1	1	0	0.03333333333333333	30	1	30	0.2	0	0.4795184634475003	0.8733596117264629	0.676856589412051	0.9306562497333656	0.8684800892867883	0.8160557369062509	0.910580999709704	0.8814137469458111	1.0	0	0.0	0.024925199707611444
4667	0.03463341692714492	0.9308652483952289	0.0	0.03579483445362943	0	0	0.05	1	1.0	28	1.0	0.9285714285714286	27	26	2	1	0	0.03333333333333333	30	1	30	0.14285714285714285	0	0.4885919435539816	0.8722573821749526	0.6502622248509303	0.9299593371814214	0.8684800892867883	0.8425410947257328	0.9037676259522415	0.8871008076607708	1.0	0.037037037037037035	0.0	0.03463341692714492
1413	0.031068912757896232	0.923118098946635	0.0	0.033551409242394234	0	0	0.05	1	1.0	28	1.0	0.9642857142857143	28	27	1	1	0	0.03333333333333333	30	1	30	0.2	0	0.4795184634475003	0.8733596117264629	0.676856589412051	0.9306562497333656	0.8684800892867883	0.8160557369062509	0.910580999709704	0.8814137469458111	1.0	0	0.0	0.031068912757896232
3405	0.027529805585044018	0.9231975046966159	0.0	0.030684955986210037	0	0	0.05	1	1.0	28	1.0	0.9642857142857143	28	27	1	1	0	0.03333333333333333	30	1	30	0.2	0	0.4795184634475003	0.8733596117264629	0.676856589412051	0.9306562497333656	0.8684800892867883	0.8160557369062509	0.910580999709704	0.8814137469458111	1.0	0	0.0	0.027529805585044018
2096	0.027529805585044018	0.9231975046966159	0.0	0.030684955986210037	0	0	0.05	1	1.0	28	1.0	0.9642857142857143	28	27	1	1	0	0.03333333333333333	30	1	30	0.2	0	0.4795184634475003	0.8733596117264629	0.676856589412051	0.9306562497333656	0.8684800892867883	0.8160557369062509	0.910580999709704	0.8814137469458111	1.0	0	0.0	0.027529805585044018
3569	0.032929694807720095	0.9324537628679425	0.0	0.0467729596677496	0	0	0.05	1	1.0	28	1.0	0.9285714285714286	27	26	2	1	0	0.03333333333333333	30	1	30	0.14285714285714285	0	0.4885919435539816	0.8722573821749526	0.6502622248509303	0.9299593371814214	0.8684800892867883	0.8181152185407129	0.8876873753707851	0.8811732022312379	1.0	0.037037037037037035	0.0	0.032929694807720095
1204	0.024925199707611444	0.9228708827402227	0.0	0.02900561744548362	0	0	0.05	1	1.0	28	1.0	0.9642857142857143	28	27	1	1	0	0.03333333333333333	30	1	30	0.2	0	0.4795184634475003	0.8733596117264629	0.676856589412051	0.9306562497333656	0.8684800892867883	0.8160557369062509	0.910580999709704	0.8814137469458111	1.0	0	0.0	0.024925199707611444
4705	0.03598235020017843	0.9306051714889346	0.0	0.036677032926905745	0	0	0.05	1	1.0	28	1.0	0.9285714285714286	27	26	2	1	0	0.03333333333333333	30	1	30	0.14285714285714285	0	0.4885919435539816	0.8722573821749526	0.6502622248509303	0.9299593371814214	0.8684800892867883	0.8425410947257328	0.9037676259522415	0.8871008076607708	1.0	0.037037037037037035	0.0	0.03598235020017843
882	0.00014578951636510715	0.7651721465784251	9.36	0.0005509391272809289	0	0	0.17647058823529413	3	0.9130434782608695	21	0.36231884057971014	0.9130434782608695	24	21	0	0	0	0.13043478260869565	3	23	25	0.0	1.0	0.4942211066808949	0.9186945805578374	0.47819919991200965	0.9330499710074724	0.8684800892867883	0.943503654019023	0.9326249878696763	0.9324465394787983	0	0	0.0	0.00014578951636510715
4147	0.03568716649821834	0.9305632306984112	0.0	0.03658134211214031	0	0	0.05	1	1.0	28	1.0	0.9285714285714286	27	26	2	1	0	0.03333333333333333	30	1	30	0.14285714285714285	0	0.4885919435539816	0.8722573821749526	0.6502622248509303	0.9299593371814214	0.8684800892867883	0.8425410947257328	0.9037676259522415	0.8871008076607708	1.0	0.037037037037037035	0.0	0.03568716649821834
3893	0.03246323221864554	0.9324893257720381	0.0	0.0463273468129683	0	0	0.05	1	1.0	28	1.0	0.9285714285714286	27	26	2	1	0	0.03333333333333333	30	1	30	0.14285714285714285	0	0.4885919435539816	0.8722573821749526	0.6502622248509303	0.9299593371814214	0.8684800892867883	0.8181152185407129	0.8876873753707851	0.8811732022312379	1.0	0.037037037037037035	0.0	0.03246323221864554
2693	0.010736111224746396	0.9305356181426326	0.0	0.013394929851012921	0	0	0.05	1	1.0	28	1.0	0.9642857142857143	28	27	1	0	0	0.03333333333333333	30	1	30	0.0	0	0.4795184634475003	0.8733596117264629	0.6502198187482711	0.9283612237940009	0.8684800892867883	0.8160557369062509	0.910580999709704	0.8801878302801832	0	0	0.0	0.010736111224746396
2192	0.024139981589348092	0.922874137032717	0.0	0.02821502755563306	0	0	0.05	1	1.0	28	1.0	0.9642857142857143	28	27	1	1	0	0.03333333333333333	30	1	30	0.2	0	0.4795184634475003	0.8733596117264629	0.676856589412051	0.9306562497333656	0.8684800892867883	0.8160557369062509	0.910580999709704	0.8814137469458111	1.0	0.03571428571428571	0.0	0.024139981589348092
1210	0.005873067643031103	0.9226872001169448	0.0	0.009841577803537626	0	0	0.05	1	1.0	27	1.0	1.0	28	27	0	0	0	0.034482758620689655	29	1	29	0.0	0	0.4795184634475003	0.8733596117264629	0.6502198187482711	0.9283612237940009	0.8684800892867883	0.8160557369062509	0.910580999709704	0.8801878302801832	0	0	0.0	0.005873067643031103
3136	0.027529805585044018	0.9231975046966159	5.033333333333333	0.030684955986210037	0	0	0.05	1	1.0	28	1.0	0.9642857142857143	28	27	1	1	0	0.03333333333333333	30	1	30	0.2	0	0.4795184634475003	0.8733596117264629	0.676856589412051	0.9306562497333656	0.8684800892867883	0.8160557369062509	0.910580999709704	0.8814137469458111	1.0	0	0.0	0.027529805585044018
4298	0.03363139955523238	0.9327599371750596	0.0	0.046044074862076165	0	0	0.05	1	1.0	28	1.0	0.9285714285714286	27	26	2	1	0	0.03333333333333333	30	1	30	0.14285714285714285	0	0.4885919435539816	0.8722573821749526	0.6502622248509303	0.9299593371814214	0.8684800892867883	0.8181152185407129	0.8876873753707851	0.8811732022312379	1.0	0.037037037037037035	0.0	0.03363139955523238
3648	0.03363139955523238	0.9327599371750596	6.033333333333333	0.046044074862076165	0	0	0.05	1	1.0	28	1.0	0.9285714285714286	27	26	2	1	0	0.03333333333333333	30	1	30	0.14285714285714285	0	0.4885919435539816	0.8722573821749526	0.6502622248509303	0.9299593371814214	0.8684800892867883	0.8181152185407129	0.8876873753707851	0.8811732022312379	1.0	0.037037037037037035	0.0	0.03363139955523238
3939	0.024925199707611444	0.9228708827402227	6.533333333333333	0.02900561744548362	0	0	0.05	1	1.0	28	1.0	0.9642857142857143	28	27	1	1	0	0.03333333333333333	30	1	30	0.2	0	0.4795184634475003	0.8733596117264629	0.676856589412051	0.9306562497333656	0.8684800892867883	0.8160557369062509	0.910580999709704	0.8814137469458111	1.0	0	0.0	0.024925199707611444
552	0.005945308010664958	0.8962896815643404	5.161290322580645	0.007057701612987905	0	0	0.047619047619047616	1	1.0	29	0.23484848484848486	0.6551724137931034	20	19	10	2	0	0.2727272727272727	6	22	31	0.08695652173913043	0.09523809523809523	0.3800486747697013	0.9603371408061747	0.3773896959437443	0.9468961598959236	0.3276173933435584	0.9457462487973476	0.8913749587854606	0.95144896409917	0.55	0.25	0.0	0.005945308010664958
