robot_id,branching,branching_modules_count,limbs,extremities,length_of_limbs,extensiveness,coverage,joints,hinge_count,active_hinges_count,brick_count,touch_sensor_count,brick_sensor_count,proportion,width,height,absolute_size,sensors,symmetry,avg_period,dev_period,avg_phase_offset,dev_phase_offset,avg_amplitude,dev_amplitude,avg_intra_dev_params,avg_inter_dev_params,sensors_reach,recurrence,synaptic_reception
837,0,0,0.05555555555555555,1,1.0,24,1.0,1.0,25,24,0,0,0,0.038461538461538464,1,26,26,0.0,0,0.6574322410945934,0.9425387252580377,0.6092997052600729,0.9387245624664047,0.6972609524313406,0.948182812514628,0.9049868118139889,0.943275102248906,0,0,0.0
838,0,0,0.07142857142857142,1,1.0,19,1.0,1.0,20,19,0,0,0,0.047619047619047616,21,1,21,0.0,0,0.6601722843849565,0.939168938067867,0.7571537809050357,0.9511318825070584,0.7186507819110712,0.9478245457006538,0.8476641017053772,0.9462583101458375,0,0,0.0
839,0,0,0.1,1,1.0,13,1.0,1.0,14,13,0,1,0,0.06666666666666667,1,15,15,0.3333333333333333,0,0.5288268602224258,0.9189164095091711,0.40282915199452785,0.9222162810971541,0.2742950277035484,0.9191239306172624,0.829423620048953,0.920098668379098,1.0,0.14285714285714285,0.0
840,0,0,0.09523809523809523,2,0.9310344827586207,27,0.5166666666666667,0.8275862068965517,25,24,5,5,0,0.06666666666666667,2,30,31,0.38461538461538464,0,0.634292674502386,0.9345996004490263,0.8643473138521142,0.9355721648695561,0.7743901628355924,0.9049942515052629,0.8377324547069006,0.926199980862699,0.04,0.28,0.0
841,0,0,0.14285714285714285,2,0.9444444444444444,17,0.5263157894736842,0.9444444444444444,19,17,0,0,0,0.10526315789473684,19,2,20,0.0,0,0.7427855065254099,0.9311967661881503,0.6092997052600729,0.9208036428380678,0.6972609524313406,0.9383343355411555,0.8617458749881913,0.9304510383985287,0,0,0.0
842,0,0,0.07142857142857142,1,1.0,18,1.0,1.0,19,18,0,0,0,0.05,1,20,20,0.0,0,0.7427855065254099,0.9353401571002131,0.4607293104062082,0.8861547019518383,0.6972609524313406,0.9152556399005893,0.8220141474014014,0.9143383194171635,0,0,0.0
843,0,0,0.05555555555555555,1,1.0,24,0.16049382716049382,0.75,19,18,6,6,0,0.5,9,18,26,0.4,0,0.7006098631608274,0.8938753803938732,0.7500277999830086,0.9252903634159929,0.212259545499133,0.9573480466722792,0.9188620008499798,0.929966937671109,0.05263157894736842,0.15789473684210525,0.0
844,0,0,0.05263157894736842,1,1.0,26,0.20588235294117646,0.8076923076923077,21,21,6,4,0,0.47058823529411764,8,17,28,0.25,0,0.6670244296022436,0.9520536188563236,0.3692522761789813,0.9580170291001404,0.6631308574429006,0.9417507044446336,0.9352857626542675,0.9510320936791994,0.14285714285714285,0.047619047619047616,0.0
845,0,0,0.10526315789473684,2,0.9230769230769231,24,0.2028985507246377,0.7692307692307693,22,20,5,1,0,0.2608695652173913,23,6,28,0.08333333333333333,0,0.468385174093881,0.8714955120025114,0.6414734011831785,0.8954219446217923,0.5236881479203468,0.9433693301260795,0.8660570444553357,0.9081710486906488,1.0,0.045454545454545456,0.0
846,0,0,0.21428571428571427,3,0.8421052631578947,16,0.3088235294117647,0.6842105263157895,15,13,5,2,0,0.23529411764705882,17,4,21,0.16666666666666666,0.11764705882352941,0.32732783901997753,0.8979970180265983,0.3774758674550555,0.9175346419489476,0.2366609206714335,0.9472636836442916,0.6417007760102401,0.9235025837598375,0.6,0.06666666666666667,0.0
847,0,0,0.05555555555555555,1,1.0,24,1.0,1.0,25,24,0,1,0,0.038461538461538464,1,26,26,0.3333333333333333,0,0.6755471320855517,0.872315568520153,0.6092997052600729,0.9060867833016018,0.6972609524313406,0.9247745629163203,0.8796339047814656,0.9031277843700325,1.0,0.08,0.0
848,0,0,0.0625,1,1.0,21,1.0,1.0,22,21,0,0,0,0.043478260869565216,23,1,23,0.0,0,0.634292674502386,0.8994480644347532,0.5746710239840196,0.9252969396293054,0.6631308574429006,0.9256061689994145,0.8377324547069006,0.9175558333950482,0,0,0.0
849,0,0,0.05555555555555555,1,1.0,24,0.16666666666666666,0.875,22,21,3,1,0,0.9230769230769231,12,13,26,0.1111111111111111,0.16666666666666666,0.6757786758733427,0.8600098336887131,0.6092997052600729,0.8982329070887265,0.6972609524313406,0.9351220297676678,0.8852891582032221,0.9020689869441939,1.0,0,0.0
850,0,0,0.13333333333333333,2,0.9,18,0.55,0.65,15,13,6,2,0,0.4,4,10,22,0.14285714285714285,0.21052631578947367,0.6869360149670901,0.9117803221346432,0.5869442747441174,0.9346892864874445,0.6210611794372275,0.9053241684512927,0.8813651208453027,0.9182011884503284,0.5333333333333333,0.13333333333333333,0.0
851,0,0,0.05,1,1.0,28,0.35714285714285715,0.9642857142857143,28,27,1,1,0,0.10714285714285714,3,28,30,0.2,0,0.634292674502386,0.8129552722469184,0.7789315887971948,0.891271842896883,0.49506070921021983,0.9554308243346572,0.8645815786253365,0.9013885438730883,1.0,0.07142857142857142,0.0
852,0,0,0.125,2,0.9090909090909091,20,0.6666666666666666,0.6363636363636364,16,14,7,1,0,0.25,12,3,24,0.0625,0,0.4608417433617046,0.9128228822026689,0.44076866392956193,0.872049260534038,0.2621895763974928,0.955899399904467,0.885387290503489,0.9204145793514075,1.0,0.125,0.0
853,0,0,0.07692307692307693,1,1.0,17,1.0,1.0,18,17,0,0,0,0.05263157894736842,19,1,19,0.0,0,0.6337333369781948,0.7847945926940529,0.7644796943901018,0.8534239381697655,0.6287094312364984,0.9326679434931727,0.8377324547069006,0.8692849554860734,0,0,0.0
854,0,0,0.0625,1,1.0,21,1.0,1.0,22,21,0,0,0,0.043478260869565216,23,1,23,0.0,0,0.634292674502386,0.8994480644347532,0.5746710239840196,0.9252969396293054,0.6631308574429006,0.9256061689994145,0.8377324547069006,0.9175558333950482,0,0,0.0
855,0,0,0.07142857142857142,1,1.0,18,1.0,1.0,19,18,0,1,0,0.05,1,20,20,0.3333333333333333,0,0.5486179356379153,0.8952264767193325,0.37099143182180294,0.9396541138719533,0.6226409965938285,0.9503188997982989,0.8877213731162811,0.9317543753101049,1.0,0.3157894736842105,0.0
856,0,0,0.1,1,1.0,13,0.38461538461538464,0.9230769230769231,13,12,1,1,0,0.23076923076923078,13,3,15,0.2,0,0.5486179356379153,0.8869141729763258,0.37099143182180294,0.9166588590230148,0.4962135554326836,0.9537588558110894,0.8702241778625596,0.923765563754593,1.0,0.6153846153846154,0.0
857,0,0,0.05555555555555555,1,1.0,25,1.0,1.0,26,25,0,1,0,0.037037037037037035,27,1,27,0.3333333333333333,0,0.5914056047981395,0.9315005152649203,0.5255010763878665,0.9402957016247909,0.41752004143259536,0.9177238088546863,0.9049868118139889,0.9304005507309909,1.0,0.038461538461538464,0.0
858,0,0,0.1111111111111111,2,0.9166666666666666,22,0.23636363636363636,0.7916666666666666,21,19,4,1,0,0.22727272727272727,5,22,26,0.1,0,0.468385174093881,0.854284680523463,0.6414734011831785,0.8760927930462098,0.5236881479203468,0.9494746459237497,0.8796339047814656,0.9019717428606402,1.0,0.09523809523809523,0.0
859,0.125,1,0.5263157894736842,10,0.4230769230769231,11,0.3111111111111111,0.38461538461538464,19,10,8,1,0,0.2777777777777778,18,5,28,0.09090909090909091,0.08333333333333333,0.7635185602669922,0.9389710217996335,0.5738794372021869,0.8553049064437318,0.7425106420958003,0.826543928424175,0.8226224430211073,0.8832800260280148,1.0,0.05263157894736842,0.0
860,0,0,0.25,2,0.8888888888888888,8,0.4074074074074074,0.7777777777777778,9,7,1,2,0,0.3333333333333333,3,9,11,0.5,0,0.468385174093881,0.9051014603903427,0.6414734011831785,0.8710542510392502,0.4791771638341059,0.8920236971706762,0.8796339047814656,0.8901600899462682,0.5555555555555556,0.3333333333333333,0.0
861,0,0,0.05555555555555555,1,1.0,24,1.0,1.0,25,24,0,0,0,0.038461538461538464,1,26,26,0.0,0,0.5531470852975444,0.8432150474052503,0.637198570917715,0.8893141243449749,0.5480526609370681,0.8810601224150546,0.8758148334397634,0.8724580933256035,0,0,0.0
862,0,0,0.3333333333333333,2,0.8571428571428571,6,0.5625,0.8571428571428571,8,6,0,0,0,0.25,2,8,9,0.0,0,0.13788124426844084,0.9097692236281104,0.7027493869767076,0.8774292516618161,0.8788260601729716,0.8881487876226373,0.959726217453,0.8925476773071052,0,0,0.0
863,0,0,0.05,1,1.0,28,0.35714285714285715,0.9642857142857143,28,27,1,1,0,0.10714285714285714,3,28,30,0.2,0,0.634292674502386,0.8129552722469184,0.7789315887971948,0.891271842896883,0.49506070921021983,0.9554308243346572,0.8645815786253365,0.9013885438730883,1.0,0.07142857142857142,0.0
864,0,0,0.07142857142857142,1,1.0,19,0.328125,0.8421052631578947,16,16,4,5,0,1.0,8,8,21,0.4166666666666667,0,0.8274014728519102,0.9235549806059258,0.8083482080591636,0.9693354100948036,0.7410750817424876,0.8944004886828333,0.715682891662882,0.9366649564394343,0.1875,0,0.0
865,0,0,0.058823529411764705,1,1.0,23,0.23148148148148148,0.8260869565217391,20,19,4,5,0,0.75,9,12,25,0.45454545454545453,0.43478260869565216,0.7799586361989873,0.9276758118018484,0.666761981064295,0.9636251566440412,0.7316706563015112,0.91034413928896,0.715682891662882,0.9379291301872512,0.05,0.05,0.0
866,0,0,0.05555555555555555,1,1.0,24,1.0,1.0,25,24,0,1,0,0.038461538461538464,1,26,26,0.3333333333333333,0,0.6755471320855517,0.9312006167325859,0.6092997052600729,0.9363343578160229,0.6972609524313406,0.9517418404361692,0.9049868118139889,0.9403885505223607,1.0,0.08,0.0
867,0,0,0.038461538461538464,1,1.0,37,1.0,0.918918918918919,35,34,3,1,0,0.02564102564102564,1,39,39,0.1111111111111111,0,0.634292674502386,0.8510188690574012,0.8049354716124594,0.9192898388009949,0.77840456017679,0.9253202982400331,0.8377324547069006,0.902978056657149,1.0,0.08571428571428572,0.0
868,0,0,0.05555555555555555,1,1.0,25,1.0,1.0,26,25,0,1,0,0.037037037037037035,27,1,27,0.3333333333333333,0,0.6755471320855517,0.9080263822686646,0.5650796120994045,0.9330700383804919,0.6599509745125844,0.9495438898389494,0.9049868118139889,0.9321268065221082,1.0,0.038461538461538464,0.0
869,0,0,0.07142857142857142,1,1.0,18,1.0,1.0,19,18,0,1,0,0.05,1,20,20,0.3333333333333333,0,0.634292674502386,0.7127868032234078,0.8049354716124594,0.9134708520889998,0.782591055512088,0.9218580355698281,0.8645815786253365,0.8711535919567039,1.0,0.3157894736842105,0.0
870,0,0,0.07142857142857142,1,1.0,18,1.0,1.0,19,18,0,0,0,0.05,20,1,20,0.0,0,0.634292674502386,0.7513044239493845,0.6223882983235314,0.910064467977497,0.5864670399598542,0.7751997545448944,0.7743512820532628,0.8252943297736491,0,0,0.0
871,0,0,0.05,1,1.0,28,0.35714285714285715,0.9642857142857143,28,27,1,1,0,0.10714285714285714,3,28,30,0.2,0,0.634292674502386,0.8129552722469184,0.7789315887971948,0.891271842896883,0.49506070921021983,0.9594726857301381,0.8645815786253365,0.9042915209341846,1.0,0.07142857142857142,0.0
872,0,0,0.05555555555555555,1,1.0,24,1.0,1.0,25,24,0,1,0,0.038461538461538464,1,26,26,0.3333333333333333,0,0.7321037948200466,0.9276675311580586,0.5862806141370055,0.8787712419832969,0.6972609524313406,0.9365687997275963,0.9049868118139889,0.9174482573992467,1.0,0.08,0.0
873,0,0,0.07692307692307693,1,1.0,17,1.0,1.0,18,17,0,1,0,0.05263157894736842,1,19,19,0.3333333333333333,0,0.8930418497509394,0.7476379756496422,0.3173433419734166,0.9585852579838579,0.7031493986430167,0.8759763311122389,0.911185959635774,0.8870457963976522,1.0,0.05555555555555555,0.0
874,0,0,0.05555555555555555,1,1.0,24,1.0,1.0,25,24,0,0,0,0.038461538461538464,26,1,26,0.0,0,0.49024527495905856,0.9010327878287558,0.7500277999830086,0.9295650896473834,0.2276098069782205,0.9228901256632728,0.9188620008499798,0.9186157807575597,0,0,0.0
875,0,0,0.05555555555555555,1,1.0,24,1.0,1.0,25,24,0,0,0,0.038461538461538464,1,26,26,0.0,0,0.7321037948200466,0.9146771438430087,0.571470341542822,0.879940422211616,0.5652848269864721,0.8800441414269679,0.8862941556562274,0.8927312013795762,0,0,0.0
876,0,0,0.07142857142857142,1,1.0,18,1.0,1.0,19,18,0,1,0,0.05,1,20,20,0.3333333333333333,0,0.5486179356379153,0.8952264767193325,0.37099143182180294,0.9396541138719533,0.6226409965938285,0.9450422773705296,0.8660570444553357,0.9294619365265432,1.0,0.3684210526315789,0.0
877,0,0,0.058823529411764705,1,1.0,23,0.3125,0.9130434782608695,22,21,2,1,0,0.2,4,20,25,0.14285714285714285,0.17391304347826086,0.6757786758733427,0.8539994632957437,0.7500277999830086,0.8880597158057482,0.212259545499133,0.8977338775511909,0.9188620008499798,0.8811357526003364,1.0,0.09090909090909091,0.0
878,0,0,0.125,1,1.0,10,1.0,1.0,11,10,0,0,0,0.08333333333333333,12,1,12,0.0,0,0.468385174093881,0.866883046148917,0.6930584722364439,0.685868507110966,0.5236881479203468,0.9526108695354859,0.8771207098611774,0.8681982610951254,0,0,0.0
879,0,0,0.08333333333333333,1,1.0,16,1.0,0.9375,16,15,1,2,0,0.05555555555555555,1,18,18,0.4,0,0.13788124426844084,0.9193951759922983,0.6425092764802487,0.9173270419560916,0.6631308574429006,0.9413871587478349,0.9565160506492856,0.9268339723343549,0.53125,0,0.0
880,0,0,0.14285714285714285,1,1.0,8,1.0,1.0,9,8,0,0,0,0.1,10,1,10,0.0,0,0.5668568107955622,0.8113618782670746,0.6930584722364439,0.8958449825930684,0.7623581532627769,0.9047273005250718,0.8377324547069006,0.8758698616401018,0,0,0.0
881,0,0,0.058823529411764705,1,1.0,23,1.0,1.0,24,23,0,0,0,0.04,25,1,25,0.0,0,0.7321037948200466,0.9345053973584668,0.6092997052600729,0.93939730811023,0.6972609524313406,0.9586609147750547,0.9147753937171623,0.9451923820904528,0,0,0.0
882,0,0,0.07142857142857142,1,1.0,19,1.0,1.0,20,19,0,1,0,0.047619047619047616,1,21,21,0.3333333333333333,0,0.468385174093881,0.8313968808410719,0.7500277999830086,0.862293843943547,0.5236881479203468,0.9316798543359024,0.8796339047814656,0.882287500693021,1.0,0.05,0.0
883,0,0,0.05,1,1.0,28,1.0,1.0,29,28,0,1,0,0.03333333333333333,30,1,30,0.3333333333333333,0,0.468385174093881,0.8950597722590008,0.7116825172120452,0.8926835024801828,0.5236881479203468,0.9383985333537045,0.8796339047814656,0.9112083891111727,1.0,0.034482758620689655,0.0
884,0,0,0.125,2,0.9090909090909091,20,0.21052631578947367,0.6818181818181818,17,15,6,0,0,0.3157894736842105,19,6,24,0.0,0,0.48329909330078485,0.9115234731491725,0.38838641014999176,0.8611608566659924,0.3950656636684638,0.8949432412460961,0.7961252513396715,0.8908903772482151,0,0,0.0
885,0,0,0.06666666666666667,1,1.0,20,1.0,1.0,21,20,0,0,0,0.045454545454545456,22,1,22,0.0,0,0.634292674502386,0.8895617213564586,0.8424051054897006,0.8994916216191107,0.6631308574429006,0.8927855125119987,0.7892519316464844,0.8940181831448241,0,0,0.0
886,0,0,0.05555555555555555,1,1.0,24,1.0,1.0,25,24,0,1,0,0.038461538461538464,1,26,26,0.3333333333333333,0,0.6574322410945934,0.8576018204555831,0.6414734011831785,0.9120083648459738,0.6972609524313406,0.9385133535632311,0.8796339047814656,0.9077499159158593,1.0,0.04,0.0
887,0,0,0.07142857142857142,1,1.0,19,1.0,1.0,20,19,0,0,0,0.047619047619047616,21,1,21,0.0,0,0.634292674502386,0.8221918831394408,0.7789315887971948,0.8244986707207638,0.49506070921021983,0.9439234008550871,0.8377324547069006,0.8773145022614031,0,0,0.0
888,0,0,0.05555555555555555,1,1.0,24,1.0,1.0,25,24,0,1,0,0.038461538461538464,1,26,26,0.3333333333333333,0,0.6574322410945934,0.8645496717325469,0.7729009351856841,0.938005715236524,0.6972609524313406,0.9440711862896378,0.9049868118139889,0.9216861164519333,1.0,0.04,0.0
889,0,0,0.1,2,0.9629629629629629,26,0.5178571428571429,0.9629629629629629,28,26,0,0,0,0.07142857142857142,28,2,29,0.0,0,0.6149482706386583,0.9353175153792388,0.5956584339285813,0.9396082213679917,0.437649510131795,0.9314884707541334,0.9049868118139889,0.9355510615951554,0,0,0.0
890,0,0,0.058823529411764705,1,1.0,23,1.0,1.0,24,23,0,0,0,0.04,25,1,25,0.0,0,0.7321037948200466,0.9345053973584668,0.6092997052600729,0.93939730811023,0.6972609524313406,0.9586609147750547,0.9147753937171623,0.9451923820904528,0,0,0.0
891,0,0,0.07142857142857142,1,1.0,18,1.0,1.0,19,18,0,1,0,0.05,1,20,20,0.3333333333333333,0,0.5486179356379153,0.7941711559946922,0.6414734011831785,0.8850138434504623,0.6226409965938285,0.937164094303096,0.8877213731162811,0.8840265459108543,1.0,0.3157894736842105,0.0
892,0,0,0.18181818181818182,2,0.9285714285714286,13,0.38095238095238093,0.8571428571428571,14,12,1,2,0,0.21428571428571427,3,14,16,0.5,0,0.468385174093881,0.8625771754751129,0.7604342234755905,0.8976358494127983,0.6524893997121465,0.9195330555544595,0.8730004294016984,0.8954851549697809,0.5357142857142857,0.14285714285714285,0.0
893,0,0,0.07692307692307693,1,1.0,17,1.0,1.0,18,17,0,1,0,0.05263157894736842,1,19,19,0.3333333333333333,0,0.7300951736213139,0.9522294151806575,0.4607293104062082,0.909349563524458,0.7079558671712058,0.940921141590523,0.8820448107904005,0.9363565734935853,1.0,0.05555555555555555,0.0
894,0,0,0.0625,1,1.0,22,1.0,0.8636363636363636,19,19,4,4,0,0.041666666666666664,1,24,24,0.3333333333333333,0,0.7700287271852189,0.9158812984871947,0.637198570917715,0.9434500299097844,0.5864670399598542,0.8618633709380366,0.6702903570358479,0.9124808941815761,0.3157894736842105,0.2631578947368421,0.0
895,0,0,0.16666666666666666,3,0.8333333333333334,20,0.2549019607843137,0.7083333333333334,19,17,6,5,0,0.35294117647058826,6,17,26,0.35714285714285715,0.10526315789473684,0.7006098631608274,0.9221773645403456,0.7500277999830086,0.9312214526260012,0.6790111849284267,0.9683591212003406,0.9354721322588029,0.9444343613340815,0.05263157894736842,0.21052631578947367,0.0
896,0.3333333333333333,1,0.5,4,0.7,7,0.3333333333333333,0.7,11,7,0,0,0,0.4444444444444444,4,9,12,0.0,0.6666666666666666,0.5486179356379153,0.9053955718077413,0.891573555151656,0.9153482483993761,0.7623581532627769,0.8956214211362149,0.8377324547069006,0.9057637224742404,0,0,0.0
897,0,0,0.05555555555555555,1,1.0,24,1.0,1.0,25,24,0,1,0,0.038461538461538464,1,26,26,0.3333333333333333,0,0.6755471320855517,0.872315568520153,0.6092997052600729,0.9060867833016018,0.6972609524313406,0.9247745629163203,0.8796339047814656,0.9031277843700325,1.0,0.08,0.0
898,0,0,0.045454545454545456,1,1.0,30,1.0,1.0,31,30,0,0,0,0.03125,32,1,32,0.0,0,0.634292674502386,0.7856408858002595,0.7789315887971948,0.8516508164715776,0.49506070921021983,0.9439725855748002,0.8464454912020005,0.8761974621574381,0,0,0.0
899,0,0,0.05263157894736842,1,1.0,26,0.20588235294117646,0.8076923076923077,21,21,6,4,0,0.47058823529411764,8,17,28,0.25,0,0.6670244296022436,0.9520536188563236,0.3692522761789813,0.9566795191967602,0.6631308574429006,0.9417507044446336,0.9352857626542675,0.9505210596254715,0.07142857142857142,0.047619047619047616,0.0
900,0,0,0.0625,1,1.0,21,1.0,1.0,22,21,0,0,0,0.043478260869565216,23,1,23,0.0,0,0.563914604922721,0.9160186871745548,0.571470341542822,0.8432579090476906,0.5758759334731632,0.8802695733555485,0.8573956469229933,0.8831254718389464,0,0,0.0
901,0,0,0.05263157894736842,1,1.0,26,1.0,1.0,27,26,0,0,0,0.03571428571428571,28,1,28,0.0,0,0.7321037948200466,0.9380975953333061,0.6092997052600729,0.9391964785049659,0.6972609524313406,0.9564186911868519,0.9208157949136109,0.9452193398296509,0,0,0.0
902,0,0,0.07142857142857142,1,1.0,18,1.0,1.0,19,18,0,0,0,0.05,20,1,20,0.0,0,0.634292674502386,0.7513044239493845,0.6223882983235314,0.910064467977497,0.5864670399598542,0.7751997545448944,0.7743512820532628,0.8252943297736491,0,0,0.0
903,0,0,0.09090909090909091,2,0.9354838709677419,29,0.14285714285714285,0.8709677419354839,29,27,3,1,0,0.5238095238095238,11,21,33,0.125,0.1935483870967742,0.634292674502386,0.7959521645213276,0.7789315887971948,0.8625141399016453,0.49506070921021983,0.954669488208324,0.8645815786253365,0.8891051757760399,1.0,0.06896551724137931,0.0
904,0,0,0.05555555555555555,1,1.0,24,1.0,1.0,25,24,0,0,0,0.038461538461538464,26,1,26,0.0,0,0.6574322410945934,0.9275174430858775,0.6820903653581875,0.9389557425137129,0.41752004143259536,0.93263007519905,0.9049868118139889,0.9331874363722908,0,0,0.0
905,0,0,0.07692307692307693,1,1.0,17,1.0,1.0,18,17,0,0,0,0.05263157894736842,19,1,19,0.0,0,0.5486179356379153,0.8189601175913979,0.6653881436240268,0.880257791646984,0.6226409965938285,0.9517171175232839,0.8961604633263824,0.8967657628884126,0,0,0.0
906,0,0,0.05555555555555555,1,1.0,24,1.0,1.0,25,24,0,0,0,0.038461538461538464,1,26,26,0.0,0,0.7321037948200466,0.9146771438430087,0.571470341542822,0.879940422211616,0.5652848269864721,0.8800441414269679,0.8862941556562274,0.8927312013795762,0,0,0.0
907,0,0,0.14285714285714285,2,0.9473684210526315,18,0.525,0.9473684210526315,20,18,0,0,0,0.1,20,2,21,0.0,0,0.468385174093881,0.9258519720177365,0.7151173954642449,0.8664741174382209,0.49073356337567076,0.9580029000631461,0.9049868118139889,0.9246552007564178,0,0,0.0
908,0,0,0.09090909090909091,2,0.9333333333333333,28,0.367816091954023,0.9,29,27,2,1,0,0.10344827586206896,3,29,32,0.16666666666666666,0,0.634292674502386,0.8404383009926806,0.7500277999830086,0.8992557549245276,0.49506070921021983,0.9558209967684235,0.8645815786253365,0.909559268779111,1.0,0.10344827586206896,0.0
909,0,0,0.18181818181818182,2,0.8571428571428571,12,0.4444444444444444,0.7142857142857143,11,10,4,5,0,1.0,6,6,16,0.45454545454545453,0.14285714285714285,0.604842444167721,0.9068046742189789,0.8461188769144936,0.7940756350593211,0.212259545499133,0.9608766012925972,0.9152659555289894,0.9068141399470283,0.09090909090909091,0.36363636363636365,0.0
910,0,0,0.07142857142857142,1,1.0,18,1.0,1.0,19,18,0,0,0,0.05,1,20,20,0.0,0,0.5531470852975444,0.9175445658614577,0.31736694745070104,0.9337627775159222,0.5480526609370681,0.8824241349879032,0.8660570444553357,0.9134893369513645,0,0,0.0
911,0,0,0.15384615384615385,2,0.8823529411764706,15,0.31666666666666665,0.6470588235294118,13,11,5,0,0,0.26666666666666666,4,15,19,0.0,0.11764705882352941,0.5616331051005228,0.9180687694961359,0.6092997052600729,0.9391307974804494,0.6960269409948447,0.9105411574418708,0.906922481005399,0.92350564562464,0,0,0.0
912,0,0,0.09090909090909091,2,0.9354838709677419,29,0.165,0.7741935483870968,25,24,7,1,0,0.5,10,20,33,0.058823529411764705,0.25806451612903225,0.634292674502386,0.9432192033768364,0.8643473138521142,0.9355721648695561,0.782591055512088,0.9164868471656777,0.8377324547069006,0.9325845465182031,1.0,0.24,0.0
913,0,0,0.07142857142857142,1,1.0,18,1.0,1.0,19,18,0,1,0,0.05,1,20,20,0.3333333333333333,0,0.634292674502386,0.9385784722697925,0.5456230688222325,0.9075653853927802,0.6631308574429006,0.9441863950891609,0.8747525857697085,0.9316973015497177,1.0,0.10526315789473684,0.0
914,0,0,0.05555555555555555,1,1.0,25,1.0,1.0,26,25,0,1,0,0.037037037037037035,1,27,27,0.3333333333333333,0,0.6755471320855517,0.8711521676590138,0.6414734011831785,0.9116244566949783,0.6608886920784206,0.9316469744510244,0.8796339047814656,0.9076853702900656,1.0,0.038461538461538464,0.0
915,0,0,0.08333333333333333,1,1.0,16,1.0,1.0,17,16,0,0,0,0.05555555555555555,18,1,18,0.0,0,0.7427855065254099,0.9199566298633919,0.6092997052600729,0.9204892728001958,0.6972609524313406,0.9378653507414658,0.8660570444553357,0.9265609921019496,0,0,0.0
916,0,0,0.05555555555555555,1,1.0,24,1.0,1.0,25,24,0,1,0,0.038461538461538464,1,26,26,0.3333333333333333,0,0.6574322410945934,0.8576018204555831,0.6414734011831785,0.9120083648459738,0.6972609524313406,0.9385133535632311,0.8796339047814656,0.9077499159158593,1.0,0.04,0.0
917,0,0,0.045454545454545456,1,1.0,31,1.0,1.0,32,31,0,1,0,0.030303030303030304,33,1,33,0.3333333333333333,0,0.6349534473946769,0.8169821029327614,0.82367028855108,0.9099729459034901,0.6631308574429006,0.909645302130222,0.8377324547069006,0.8848874252170635,1.0,0.0625,0.0
918,0,0,0.09090909090909091,1,1.0,14,1.0,1.0,15,14,0,0,0,0.0625,16,1,16,0.0,0,0.5147994218690036,0.9251765093937226,0.5923669505546418,0.7929899286725569,0.5652848269864721,0.9676957847644472,0.9188620008499798,0.9182801255923476,0,0,0.0
919,0,0,0.07142857142857142,1,1.0,18,1.0,1.0,19,18,0,0,0,0.05,20,1,20,0.0,0,0.49024527495905856,0.930973197733754,0.6820903653581875,0.9405867576124814,0.41752004143259536,0.9372785821011103,0.9049868118139889,0.9363942853797307,0,0,0.0
920,0,0,0.06666666666666667,1,1.0,20,0.1746031746031746,0.9,19,18,2,2,0,0.6428571428571429,9,14,22,0.2857142857142857,0,0.6670244296022436,0.94115699184722,0.3692522761789813,0.953934689850502,0.6631308574429006,0.9368830042697479,0.8476641017053772,0.9444566908255778,0.5263157894736842,0.05263157894736842,0.0
921,0,0,0.0625,1,1.0,22,0.21428571428571427,0.9090909090909091,21,20,2,0,0,0.5714285714285714,14,8,24,0.0,0.2727272727272727,0.634292674502386,0.8423166594689919,0.49583279904800853,0.9038964242759152,0.5864670399598542,0.8997479337860382,0.8862941556562274,0.8846370430961523,0,0,0.0
922,0,0,0.047619047619047616,1,1.0,29,1.0,1.0,30,29,0,0,0,0.03225806451612903,31,1,31,0.0,0,0.6356142202869678,0.8274413167223721,0.7206321699612082,0.9385912882949443,0.7623581532627769,0.8939267352553069,0.8295302778507639,0.894916424146608,0,0,0.0
923,0,0,0.058823529411764705,1,1.0,23,1.0,0.8695652173913043,21,20,3,1,0,0.04,1,25,25,0.1111111111111111,0,0.6356142202869678,0.8126466803519506,0.8049354716124594,0.914685892415205,0.41752004143259536,0.9481500305359291,0.8377324547069006,0.904526811965235,1.0,0.09523809523809523,0.0
924,0,0,0.058823529411764705,1,1.0,23,1.0,1.0,24,23,0,0,0,0.04,25,1,25,0.0,0,0.7799586361989873,0.9161298998310203,0.6820903653581875,0.9641685701834329,0.49521206347589575,0.9302497015421205,0.911185959635774,0.9403609753577199,0,0,0.0
925,0,0,0.045454545454545456,1,1.0,31,1.0,1.0,32,31,0,1,0,0.030303030303030304,33,1,33,0.3333333333333333,0,0.634292674502386,0.7770041698572451,0.7789315887971948,0.8661720166930428,0.5588508529020242,0.9517006683020857,0.8645815786253365,0.8841384692216896,1.0,0.34375,0.0
926,0,0,0.07142857142857142,1,1.0,19,1.0,1.0,20,19,0,0,0,0.047619047619047616,21,1,21,0.0,0,0.7321037948200466,0.9300927189130335,0.6092997052600729,0.9422366262765409,0.6972609524313406,0.9639685906039396,0.9236406120868459,0.9472947170227816,0,0,0.0
927,0,0,0.05555555555555555,1,1.0,24,1.0,1.0,25,24,0,0,0,0.038461538461538464,1,26,26,0.0,0,0.6574322410945934,0.9425387252580377,0.6092997052600729,0.9387245624664047,0.6972609524313406,0.948182812514628,0.9049868118139889,0.943275102248906,0,0,0.0
